PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10
-4.824841183340668,1.4452372874145019,-0.1639473232973869,0.7106525812150096,-0.07650166565737716,1.4805155428652068,-1.2680171626017076,-0.9647274651111257,0.12168500167395242,-0.425003657037741
-4.021220071809261,0.9613225725547093,-0.5192920003467947,0.4929047055475359,-0.44974676594326624,1.0036310602939977,-1.2551826457274247,-0.7567313468507884,-0.306957892434183,0.32550023875160194
-4.518282241174531,1.989940116045568,-1.4906303659960103,1.4290005510590098,0.25909523673192225,1.4284856165889734,-2.29789957627631,-0.6198496650061369,-0.2476589479463218,-0.8884052593205378
-4.291074890460714,0.8888063707263346,0.020761226688793412,1.041897156167264,-1.001885146355733,1.7714274410908881,-1.6139326183983023,-0.9082289318436376,-1.298247208999509,-0.10147673213957527
-4.291074890460714,0.8888063707263346,0.020761226688793412,1.041897156167264,-1.001885146355733,1.7714274410908881,-1.6139326183983023,-0.9082289318436376,-1.298247208999509,-0.10147673213957527
-4.001979696285024,1.3934731378629026,-0.6377766322590097,0.9604363802977415,-1.1780647596112814,1.4917869906412573,-1.922499669349316,-1.4186763727651155,-1.2895348953347456,-0.8127826116617781
-5.13592387944777,1.3067089751218222,0.46932406649786396,-2.1019285212138255,4.1790497742444845,1.9578932737295405,-2.8421182245914833,-1.9342321888109792,-0.9851914416165118,-0.060342913935339436
-4.516149851362707,1.6028332138505996,-1.032178553012705,-1.3727307792538919,-2.415470687217512,-0.43353460216259376,-2.5017693525480253,0.49351939943157747,-1.1374942584345962,1.886865176152754
-4.941479589245923,2.1628918593151414,1.043079714504927,0.17749705478823075,-2.281543826235127,-2.2552402600094466,-2.953395892530011,-1.3548722401364763,-0.8936622529287567,0.031233015318262697
-4.6642293145718385,0.44055567918639993,0.517993094660138,1.1618317810135437,-0.41596506844651926,1.5170177568068461,-1.4578771261839143,-0.9595562208936675,-0.5303057474846162,0.3808784848572749
-5.957743601648063,2.5950863712295,0.1653638273384446,-0.9246376842079984,-1.338792771871802,0.04792675565284146,-1.795179119062052,0.47155722103898773,-0.24600406457952156,0.46053532226695637
-4.506098436789479,0.8565478894982937,-0.03874790278056164,0.9686858792304788,-0.5422958612348732,1.669217494419139,-1.5411640191035227,-1.035552670960759,-0.6084431126799174,-0.07200439486821476
-4.018528784757797,1.0503455017856285,-0.06327805378889406,1.8315782949019022,-0.4103288790405766,1.6448978965277652,-2.1184117868136183,0.07143186154004948,-1.3524888461118696,0.09724772120413282
-3.805985714496082,0.7752760882049999,0.21591257270295725,1.1629196755390858,-1.4171837489138166,1.6939400534078195,-1.6224653263303255,-0.8479727820234424,-1.9038956323546121,-0.11298786970278409
-3.7431890774673318,0.9686944213342085,0.921435000717824,-0.9450137033488113,1.5470099206413859,1.7786948685178001,-2.7821509579069765,-1.5626777397715985,-2.865166989800162,-0.10889784976571577
-4.854506615987094,0.9172838650101812,-0.1895427937067994,0.8437034269108686,-0.11430278314317979,1.7221004175472652,-1.4922846541392827,-1.0897104106086515,0.03212550309051929,-0.05587635685520411
-4.854506615987094,0.9172838650101812,-0.1895427937067994,0.8437034269108686,-0.11430278314317979,1.7221004175472652,-1.4922846541392827,-1.0897104106086515,0.03212550309051929,-0.05587635685520411
-4.854506615987094,0.9172838650101812,-0.1895427937067994,0.8437034269108686,-0.11430278314317979,1.7221004175472652,-1.4922846541392827,-1.0897104106086515,0.03212550309051929,-0.05587635685520411
-4.854506615987094,0.9172838650101812,-0.1895427937067994,0.8437034269108686,-0.11430278314317979,1.7221004175472652,-1.4922846541392827,-1.0897104106086515,0.03212550309051929,-0.05587635685520411
-4.854506615987094,0.9172838650101812,-0.1895427937067994,0.8437034269108686,-0.11430278314317979,1.7221004175472652,-1.4922846541392827,-1.0897104106086515,0.03212550309051929,-0.05587635685520411
-4.176916843260146,1.0135531108324485,-0.25979110633098124,0.9599829688883174,-0.9456934477298421,1.7725851365520278,-1.4085189622208516,-0.8282251513021441,-1.4404322873042958,-0.2611224032900067
-5.046487267071653,1.9164396183698067,0.7066175182089055,-0.3984033479955995,-2.7958051770621606,0.2146954391901381,-2.482164939500232,0.3757619943677844,-2.109597325962878,0.7911901149881743
-4.748297369258063,0.6202936623302717,0.14724352624560347,1.3350870419607714,0.017564829022109717,0.46817705740434284,-1.7096495494244397,-1.924336102133894,0.20203020126911514,-0.11451911102166992
-4.220053833259226,0.9142264605469649,-0.20562389335718026,0.9642445017300337,-0.8431554238810491,1.7992545075312698,-1.1889438549323064,-0.6517600221652888,-1.5325881407850621,-0.12610083943499936
-5.753889728706981,2.552563296023018,-0.37479666404336615,-0.8139700687987851,-1.646873121615902,-0.031605928055328365,-2.5941553556788004,-0.3370588547365585,-0.18386681349522543,0.13477217943632722
-4.887861022258531,1.0317457990584296,-0.46745991102017775,0.7046759736613101,-0.024169566462706068,1.9487331232861604,-1.1589774844721896,-0.7763158255794735,-0.19871820954585254,-0.09116823139838083
-5.869389796701863,2.258473277168859,0.7505918368743544,-0.8181452369087151,-1.4025035510327921,0.07439212359718249,-2.0220072549527988,0.42352533914577706,0.05945647110761908,0.7798489265250526
-4.5194781384361935,1.5631131409682921,-1.0648086547605913,0.5465548543254533,-0.31503821271855537,1.9043765101025187,-1.63054299273921,-1.256317711764391,-0.06461319767777633,-0.803491303020296
-4.238455109257329,1.961168400105907,-1.3982919746087663,1.316822325050838,0.16080634437727667,1.6914679690954326,-2.376175533686854,-0.5316403258336452,-0.08957374929117075,-0.8880446457549345
-3.3752000428492583,1.1063285651298516,0.15741403552064928,3.320363483382976,0.030129262680532357,-0.42559730383592825,-3.66848151424237,-0.7758923645632967,-0.8349266391843698,-0.2668959106574983
-4.5126828719724275,1.4518739670377125,-0.91588169622033,0.6925858063054894,-0.28382004822646456,1.573978810519044,-1.7119901477830661,-1.4802362720231819,0.0028490403897521457,-0.778354718006702
-4.277922498514027,1.7477116369324739,-1.1754161908913658,1.6240402247967667,0.2902684048939223,0.9562559443357787,-2.41401201031653,-0.9461976596046602,-0.0519930135188585,-0.8430650691336944
-4.906263775077952,0.1626550923858425,0.8301180187920767,1.4350175458263914,0.08088279639266752,0.6667471555884824,-1.6602182401490335,-1.6446483567866206,0.35026196281021504,0.4710469531336209
-4.047522648324004,1.2567220017855025,-0.7786620416015928,0.00910271989508613,-1.642625622888326,1.819816008173891,-0.9652235208644416,-2.037245567133045,-1.4270013544525015,-1.0419072610387554
-4.328602375333201,1.964298483568246,-1.5102445222169252,1.3589690312201692,0.2790957305468977,1.5273655204998904,-2.1709479889585857,-0.499435971181233,-0.24887039292230237,-0.8943284922535588
-4.686447628081821,2.3695839337062368,0.10517966948542581,-0.4494101272512377,-2.9600057845824908,-0.14981024854915362,-2.791373530361515,-0.18252267382576845,-2.0663126435617287,0.08793677299261035
-6.213445469156061,1.5337476924813596,0.023491332883057596,0.33980763177612444,-1.0263047207972222,-2.3255166878548654,-0.47890468690993704,0.1101548277432685,-2.861348000853369,0.9629301300761794
-6.213445469156061,1.5337476924813596,0.023491332883057596,0.33980763177612444,-1.0263047207972222,-2.3255166878548654,-0.47890468690993704,0.1101548277432685,-2.861348000853369,0.9629301300761794
-5.657400949064949,2.1089742006868546,0.9036591593971389,-0.8042454254157935,-1.6860503210364763,0.3800352623849352,-1.643310806786916,0.9889310915579365,-0.7927708218922348,1.0140320417917985
-4.211887604416078,1.3739206685090708,-0.893435338571132,0.8628726112578986,-0.5551745069720562,1.3136261257063822,-1.4736488997813728,-1.371319781174265,-0.8277361794168157,-0.8014023447687534
-4.866702630029747,0.8388792128467853,-0.21789116751102144,0.8016105965849727,0.02702108022423667,1.810491175482465,-1.1400331080312114,-0.8050052943975279,-0.13165272797119684,0.0686214537086459
-5.074958929000912,1.7477134755571295,1.4954791873406748,0.05168691469355247,-2.081858648737004,-1.5868753146944905,-2.37258726059704,-0.48447129292883245,-1.020713012619489,0.7089236080660292
-3.7385677868649796,1.308663439864841,-0.5872815618962535,0.9297023534274618,-1.147007506147736,1.4875616468337955,-1.8070091305242824,-1.3621529916772035,-1.247485063833689,-0.8087823347225173
-3.3117105685666686,0.6625746746236236,0.39832538239558685,1.8011635712601335,-1.4672821573741681,-0.2216180570750919,-2.3807822199498516,-2.498572820534586,-1.4583613907644104,-0.6899923603542774
-4.923387204395272,1.7384438834594012,-0.7785254889334184,-1.6623202505757095,-1.302426437147892,-0.6554637875126066,-1.7674296220030656,0.7984169700346698,0.28453779432208604,1.99597477356255
-5.7381468455746045,2.3688204252987295,0.5087306257929447,-0.889488955363706,-1.3637384242997421,0.06401807242906987,-1.863694881904888,0.4698770481924724,-0.045641036274935355,0.6244617097422805
-4.21109543000076,0.9427981726870338,-0.24013364659294065,0.8408836324735965,-0.5370847603080809,1.775051608477852,-1.3865368595163876,-0.9336385864887726,-0.6455760650811249,-0.22747208230940388
-5.670188231856065,2.1850057744825606,0.8029069238827308,-0.8287865976132259,-1.377818457289001,0.04393976143559241,-1.944948932271721,0.4457728688962055,0.0987898382241509,0.78514145216021
-5.356438436990202,2.6697177246778128,1.3964457323280748,-1.924002112146061,-1.8134230505678233,-0.16650879798899784,-0.7313632818848903,-0.0007951924349268013,0.5191073210416447,0.14854993615575832
-3.856918111150774,0.798656061735879,0.548559267533539,0.05865415946863358,-1.395131589645156,1.7594251933651694,-0.42095134262441364,-1.3903965739221504,-1.0273782362765296,-0.3725943327522536
-4.374990697049484,0.7079579039140533,0.6365037172829577,1.302688965091079,0.21497465556381298,0.04986256413363703,-1.2095207915970445,-1.6753615555747448,0.4036927472872833,-0.17223111648210102
-3.55733819057773,1.247234565027529,-0.5717255515785977,0.9121203739369741,-1.1028732773810892,1.4596451265202233,-1.6822651401328192,-1.3107142705141697,-1.2456037198887584,-0.8072781373990041
-3.8918289311984697,0.8403358287929924,1.4356568600207829,0.6652619290770714,2.3809669511725167,0.47957743348759696,-2.653808980195552,-0.8541817726222124,-0.5575256534595585,0.29529502617778264
-4.794468695676582,1.1786974263760468,-0.6471368835688155,-1.4189675650865456,-1.4609610430262365,-0.6854193715404826,-2.3596192325592105,0.2774919164298524,0.4393385134464384,2.2585769078737052
-3.808276700833749,0.8085616010016324,-0.11733107470664114,1.0320428621424735,-0.8359102892339946,1.4750406194339545,-1.2217793455415444,-0.8910083430723488,-1.3848307910866062,-0.2394827564059234
-4.037588377461414,2.833085612210414,1.5303369037591912,-0.33281523991028805,-2.2056282137463143,-2.156186996979771,-2.1863807221463762,-0.5638536345789495,-0.44506874979519717,-0.42343820345660554
-4.886632313044657,2.4648371715020643,-0.3772334197303055,-0.7086142986886681,-2.3041667932275502,-0.017244875633896223,-2.1061784546687443,0.16651521217736284,-1.7601635601197763,0.06661869511511129
-4.456759039675449,0.4175736548170768,0.2676932836733768,1.2946288089576838,0.1508132867514703,0.5080781828014991,-1.35635363139344,-1.6735466829653889,0.17059104215103857,0.02525608295062135
-4.12659852443186,0.7950412169126396,-0.15797103815568572,0.839971299496279,-0.4114451279530553,1.7731529560687849,-1.1036115096752963,-0.7397621138532028,-0.7208218149636584,-0.08936406707310231
-6.368505070789533,1.701043257001842,0.46107393319306006,-0.5578130240033677,-0.4132307819200133,-0.7517743997814998,-2.163600010555153,-0.5239195430627815,1.280362117991338,0.9586464275002117
-1.9013317580099556,1.8651972816781863,-0.1835444026777226,0.37822683139841495,-1.4042217182827423,0.09501069529415865,-1.113631698974651,-0.8684763044084417,-0.9331110078971683,-0.9642557418301099
-4.1760990716975686,0.9455439286509096,-0.43044288062982466,1.186181430039062,-0.02261760841726139,0.28413705944792417,-1.632040345674256,-2.135066321957566,0.15290216313664748,-0.6917503300545698
-4.352677884867029,3.023573225873107,0.9118153344137974,-1.729881673157858,-2.6839540869007505,-0.7331532579625861,-0.8153231858997334,-0.31580892361872237,-0.938038271576268,-0.6029730131629527
-4.115862665135468,2.5118921417583944,0.1339916440712307,1.5800248850209073,-1.3486692373914746,-1.9372087610990165,-4.332232077142306,0.4233688381327126,-1.1369649708051233,0.19250490087483899
-3.6048057938828886,1.5954324356585903,-0.5529514847218652,0.6748196878358486,-0.4633242772661036,1.1551455957694008,-1.0325465991525689,-1.0586269689724996,-0.5635082219818502,-1.0133667629994745
-5.278855117232348,2.5815122866940907,1.3217220556249858,-1.8522964865934064,-1.622297474957687,-0.47690184807320185,-0.38870091864031125,0.027065979427444334,0.3530049123833381,0.14957762090948482
-5.323176118140136,1.9029231438736989,0.33437237591203944,-0.7015227719698971,-1.7488816385112813,0.2132800299211048,-1.8921406441154365,0.48031857720924337,-0.9483504326823305,0.8171380642705178
-3.1448768326327654,0.631292941390643,0.8923134179798142,-1.3529655180638969,2.499333646943845,0.41498536296734156,-2.660952543907443,-1.9961676756754765,-0.7362881145376072,0.41839345680546425
-5.100440796244067,2.234247596926188,0.634041250484418,-0.8256221640299988,-1.7115946052116668,0.028165083995070485,-1.6589169372155315,0.6704016870221201,-0.7196567297043934,0.6037073474276923
-5.666535760503649,2.0537229023073453,0.002410755805712058,-0.8010519489683845,-1.282287580793478,0.07495022568800039,-1.792387999750085,0.31757842633438077,-0.3929430501256274,0.6901486058185805
-3.5016125645296845,0.6108034104719139,0.04390628468148692,1.208918563107895,-1.0622422362025024,1.272586079786285,-0.8865891117853218,-0.6605997957735411,-2.2115946532744117,-0.11992095883984928
-3.3496897979690456,0.9424845991592458,-0.2898036864207098,1.3571310100193281,-0.92790179550625,0.2522431717405002,-1.7529990125421602,-2.039228021139877,-1.1249487298575453,-0.8734951146126719
-3.0993929417544885,1.1487948816117441,-0.27096273938435833,2.1027153499547473,-0.49773069912914814,0.3461219494327077,-2.5607450966210514,-1.1146263521028628,-1.0098782905565011,-0.6705111223823021
-4.416949363934503,0.7792971413612108,-0.2355236504271924,0.7856167043219308,0.05462890757116865,1.6392582686497534,-1.0411217063559242,-0.887840074939378,-0.05576969721205694,-0.06043781330264849
-4.416949363934503,0.7792971413612108,-0.2355236504271924,0.7856167043219308,0.05462890757116865,1.6392582686497534,-1.0411217063559242,-0.887840074939378,-0.05576969721205694,-0.06043781330264849
-3.6763678287346098,0.7118992378762863,0.05005695287559773,0.9403923020200059,-0.8788856782269712,1.7848298150495587,-1.2054721041450418,-0.6842301762466906,-1.287343983513724,-0.10199507963519223
-4.595771553382228,-0.42215600064051023,0.24595920805777938,-2.3556974979500587,-1.3472684816970706,-2.491705270418161,-2.1381635739108504,1.9760934792878595,1.3193716057951599,-0.5864013966168578
-3.722411862480078,0.6746560476996097,0.042034710191847104,1.0141297601830623,-0.8044238026171642,1.581071824958945,-1.123735678718781,-0.7452848185617699,-1.3493025894721895,-0.09657467222375495
-3.722411862480078,0.6746560476996097,0.042034710191847104,1.0141297601830623,-0.8044238026171642,1.581071824958945,-1.123735678718781,-0.7452848185617699,-1.3493025894721895,-0.09657467222375495
-5.742372055114575,1.9855802661529411,0.23312530391399508,-0.46182880796850495,-0.8396702508803008,-1.081498561576885,-0.18599097646175522,1.008145154262075,-1.7359298340029956,0.8582092485029061
-4.907027303867787,1.6975915219068625,0.7294526539682048,-0.5684429834130766,-2.2048523674603078,0.2610077081493459,-1.9984851371786825,0.5886854458510282,-1.4644542522637822,0.9529630552388573
-3.7827785504264204,1.1944172160961217,-0.5535615169563654,1.9454782262335006,0.45522061408333436,0.18103913976084438,-2.348339656352318,-1.3027588335376301,0.2173514172825952,-0.6283628346718672
-3.309402924275669,0.5817766294537617,1.0134262564579561,1.3600744991213305,-0.7784889357008136,0.390304868594876,-1.3818646431884436,-1.3810331218107812,-0.6910606893877004,-0.21175233706154165
-3.975275273354732,0.8736240946736227,-0.35826946641115875,1.3240579869591143,-0.010127385748820321,-0.15493650101675283,-1.7390327524207423,-2.472438644518093,0.26060816565757233,-0.802327670548184
-4.414048647220927,2.661346911296525,-0.43222223111328717,0.07798956627278891,-1.8250655159954523,-0.19177013428118792,-2.842385742931515,0.946911742305737,-1.6461663088313336,0.13876129615758473
-4.039031380901475,0.9374688395917694,-0.4422207705184504,1.121912126654941,-0.02660425940390336,0.3983667845710744,-1.5659862096129515,-2.039848484469316,0.16615832840455108,-0.697045259590676
-2.850983501077382,1.924126919133965,-0.08101861732313473,-2.266595299646554,-0.7811246500686139,-2.6281162332335097,-3.806927519410383,-1.5435611765654595,-1.379350069757501,0.8178454149966183
-2.850983501077382,1.924126919133965,-0.08101861732313473,-2.266595299646554,-0.7811246500686139,-2.6281162332335097,-3.806927519410383,-1.5435611765654595,-1.379350069757501,0.8178454149966183
-3.8885470366800297,2.0307937769455955,0.6518925910809252,0.8778448027350743,-2.281634832478092,-1.6628303354204725,-3.6294610381823813,-0.18691451243873286,-1.6922032952297537,0.2602146855288416
-4.4599157387856465,0.6906414945363736,-0.19465749675727417,0.7754467919468467,0.15308266095624015,1.6992075865522875,-0.8155889543962989,-0.690131620543186,-0.15295799530060117,0.07222342322822843
-2.9945969655524896,0.9188232264871761,0.05253844572428025,2.355630012400247,-0.4660751439392019,-0.22452567392418282,-2.743818929589588,-1.5282812011294278,-0.8269261605314695,-0.6207118774732614
-3.3935260819878854,0.3343998330796363,0.6497983965326045,1.0752212658059073,-1.2517159196384573,2.002062454838208,-1.130877338612982,-0.3073364462280565,-1.852685464046113,0.3106583651616585
-5.467952323804329,1.559240766012718,0.8462617049326585,-0.3899252471751131,-1.3570907226518323,-0.6526436453855753,-2.3529896931688468,-0.3640380750199423,0.1352554681956264,0.9279512795350128
-4.87286288873659,1.36264577586891,1.7990676678184212,-1.4227073308150127,0.03267764004770655,-1.0133347611366244,-3.097656383482105,-0.8276845055647839,-1.575491232013783,1.0675609568348
-3.6712033359381375,1.3151914108550442,-0.9161860936623398,0.6452215176830676,-0.5515152868411577,1.6743113032912573,-1.2080262461877809,-1.040998909847289,-0.7747825608206649,-0.8171803398239985
-3.876830307804244,0.20861401723475873,0.6041324467018695,1.4928368329746073,-0.268279609406094,0.25620088520361356,-1.4455174219351759,-1.755613142876394,-0.3367485018668663,0.03303355270881484
-4.837513781593093,3.095065011248506,0.6481229288129445,-2.0286300304835487,-1.8287036467402238,-0.5606804554863125,-0.6553743895691053,-0.3586910632155342,0.39305817976194946,-0.5698506853872604
-3.3212196388763466,0.41199855966779236,1.1210435172497075,1.5920409024964794,-0.6141102650888172,-0.21925758867705672,-1.2660760119038348,-1.6409952780523067,-0.7422281461718562,-0.182556612029849
-4.889908782574071,1.8031042080153823,0.9953844012411273,-1.4372094658564756,-2.5625355347418237,-0.05460514664380176,-0.8798600658237298,-0.12220867504711676,-1.3782191639681456,0.5358576713913218
-3.5008724072945108,0.09188006100443238,0.8588024810331971,1.6789242872771657,-0.7125218741145658,0.08350622869267149,-1.5898310097634123,-1.8211245264749094,-0.9011374486691183,0.031055112809321862
-3.4370718212766906,0.10310298597576686,0.9210278083931341,1.631032171810564,-0.8010984594842849,0.24114358002570568,-1.7270909184487562,-1.8171027480071527,-0.7951106656887619,0.03251670004354804
-4.170730574627975,0.38582400274517176,0.3712228308109761,1.1832645397323163,0.04539219547210747,0.7738141942828098,-1.450375952616226,-1.593059764495715,0.3410063867132158,0.026662219087893048
-3.120241272280924,1.5526625216750043,-0.9932779734255062,1.5659232899585753,-0.4414643584784985,1.4279937254851935,-1.893594275346652,-0.1519625887598692,-1.4787283284437385,-0.7771217910787588
-3.363386842771661,1.2558648554030791,-0.8158014132806093,0.7891818707038729,-0.926244790414994,1.54753601092894,-1.1644953537678433,-0.9723401308469006,-1.4870795786332314,-0.8361378804413959
-3.2719083223949768,1.2158715567543756,-0.6555992431350499,0.7959013030746807,-1.0329693218225686,1.6003743948474614,-1.39463658544413,-1.0784830859311336,-1.3070376388363254,-0.8215811669171571
-3.238794272419979,1.2410459232889712,-0.6477917931935135,0.7450351267669119,-1.0859387612498785,1.7419411419364688,-1.4543770694967113,-1.0377867425102516,-1.261673658193798,-0.825121653880501
-2.776570026968708,1.021684930949525,1.9062222513271923,1.3640348942292797,-0.6517725626087633,-0.5618535134473193,-1.0548501497692007,-1.3950676761190879,-0.0848460186259076,-0.591502437112601
-3.2124933914416207,0.2753140394668047,1.4242818762844338,1.7198615704188833,-0.7087233737445687,-0.43174601497598636,-1.5925976644155104,-1.945038323762885,-0.4837028398793466,-0.145447637852442
-4.513827348491931,2.2823458114915685,-0.07206403087999327,-0.6642972660643878,-2.3827080209455933,-0.11223609787792654,-2.295531652474419,-0.0033718616428817386,-1.4779065730419365,0.09910355282802882
-3.0590110593926534,1.503410743807716,-0.8575937458670999,1.6006415572940527,-0.5047704079063334,1.3939361512774706,-2.061000021809605,-0.26786923559580167,-1.3469872986842677,-0.7623831602889711
-4.722167638894347,2.103848226032542,-0.0758438478171941,-1.4688410222991939,-2.8785164598795916,-0.039356376516116,-1.5659061168630368,-0.884559060191063,-1.5334591060369624,-0.10745895151886217
-5.67169206042518,1.5880999567475118,0.5656842362581915,-1.6269911908745394,-1.924480155524988,0.48592987273660687,-1.3291847871080857,-0.47055850053934084,-0.08214512127986842,0.7912296121384522
-4.687382101202024,1.2483319265736534,-1.0724731380969523,-1.5792401309123285,-1.1913230270867399,-0.5765891898335865,-1.6096418118553226,0.7625993385629982,0.015405184290531787,2.2107787760447315
-3.3892134263372258,1.0799821847783602,-1.5975099709345801,0.06551451628090771,-0.2690043934014419,1.5547164566247997,-1.408299110718298,-1.0247315079177046,0.27168192893660176,-0.1752486698338152
-4.159087436673594,0.8577266527747693,-0.3784023489528259,0.6897465760537227,0.024530722474352683,1.711875049186407,-0.9973969055901741,-0.8662389851973251,-0.038673803132145454,-0.20867695920563709
-3.620566166992556,1.1953422069534767,-0.7969372164229034,0.7779608264007856,-0.4879300558150167,1.3393150894743975,-1.2034672148879988,-1.2193246975261325,-0.7416079552542055,-0.7952057192831959
-3.1907876339857113,1.882152375203944,-0.7922702025301697,1.3702797259408086,0.060743931137935095,1.1462902088583398,-1.5830150405531827,-0.08136446780445063,-0.5970513289081997,-0.9648978235223286
-5.5003568913575585,1.7766259800625661,0.41934682289849984,-0.8192206030973933,-1.2959428809366997,0.31016478694378874,-1.7793396647067732,0.5166924907340325,-0.21165160977500086,0.9854771623458982
-3.3612025786516635,1.5490112597651158,-1.0269631795772516,1.4699176821551425,-0.04519682374547828,1.4266482208101186,-1.9353503192799748,-0.2901385935206665,-0.7332911966333002,-0.74782003857
-2.9639396747526106,0.21893132346767497,-0.7716638594575972,-1.4785825287143783,1.5930613433816068,1.3983675564862326,-2.0128492742120194,-0.9151195378131858,-0.4930803924183504,1.306340997832316
-5.110682813873476,2.463710186060496,0.12249068751879985,-1.9134155713560614,-2.055513429248863,0.17579003151281955,-1.3018955483829044,-0.6506327234909431,0.10621718772184652,-0.14705372938667693
-4.59247673394778,2.6657531765239297,0.3013266275326098,0.14997201042725056,-0.9866601205882207,-1.2108526326852245,-3.064819322614508,0.19964567874857983,0.3743720984444815,0.05995276905466654
-3.509260995850753,1.661200540963583,-0.6380890676204356,-1.4118889218296105,-2.192402767512302,-1.1793153579989029,-1.9106343563340669,0.5311160595793573,-0.8330381801073711,1.565754917026849
-4.59247673394778,2.6657531765239297,0.3013266275326098,0.14997201042725056,-0.9866601205882207,-1.2108526326852245,-3.064819322614508,0.19964567874857983,0.3743720984444815,0.05995276905466654
-3.2110959572238786,1.2317078344777406,-0.6958874826779013,0.7410232215760568,-1.0319225024460277,1.7039760731716822,-1.3323846048336614,-0.9889980145194994,-1.323844409301794,-0.8291226281710912
-4.2581465664960385,0.5380596239581021,-0.019264013474775153,1.021261263870726,0.19348500473831834,1.0128794393284681,-0.9726573050463146,-1.1887256860050768,-0.0033010535182598434,-0.020373665285593444
-2.973732338822225,1.5237359671991444,-0.8742540547577469,1.5271488400138764,-0.5377580326466156,1.558560620442396,-2.051274646825107,-0.17647242638244137,-1.3232272423956388,-0.769405268750625
-3.2475094519928014,1.2329721798399866,-0.741108859699654,0.7580476853388578,-0.984141464462232,1.6376896075513951,-1.2494863379010626,-0.975989598948858,-1.3881896496187565,-0.8316608838672073
-4.430520500653523,2.2600317918669957,-0.03712140429506981,-0.6794613614043867,-2.3976666237729996,-0.08307863888642608,-2.3067014051149988,0.003512278204682014,-1.4362952214658682,0.1014328733113827
