year,manufacturer,model,condition,cylinders,fuel,odometer,title_status,transmission,drive,size,type,paint_color,price
0.746479,hyundai,tiburon gt v6',good,6,gas,0.017,clean,manual,fwd,mid-size,coupe,blue,2700
0.746479,ford,taurus se',excellent,6,gas,0.010852,clean,automatic,fwd,mid-size,sedan,silver,2700
0.746479,ford,taurus se',excellent,6,gas,0.010852,clean,automatic,fwd,mid-size,sedan,silver,2700
0.746479,chevrolet,blazer ls',fair,6,gas,0.0188,clean,automatic,4wd,full-size,SUV,white,2700
0.746479,buick,century,good,6,gas,0.0145,clean,automatic,fwd,full-size,sedan,white,2750
0.746479,honda,accord,good,4,gas,0.02,clean,automatic,fwd,full-size,sedan,blue,2750
0.746479,buick,century,fair,6,gas,0.019899,clean,automatic,fwd,full-size,sedan,grey,2790
0.746479,chevrolet,suburban,excellent,8,gas,0.0137,clean,automatic,4wd,full-size,SUV,brown,2795
0.746479,ford,f-150,excellent,6,gas,0.014705,clean,automatic,4wd,full-size,SUV,white,2795
0.746479,ford,explorer,excellent,6,gas,0.014705,clean,automatic,4wd,full-size,SUV,white,2795
0.746479,ford,explorer,excellent,6,gas,0.014705,clean,automatic,4wd,full-size,SUV,white,2795
0.746479,ford,explorer,excellent,6,gas,0.014705,clean,automatic,4wd,full-size,SUV,white,2795
0.746479,buick,century,'like new',6,gas,0.0103,clean,automatic,fwd,full-size,sedan,blue,2795
0.746479,ford,windstar,good,6,gas,0.0161,clean,automatic,fwd,full-size,mini-van,blue,2800
0.746479,saturn,vue,good,4,gas,0.014568,clean,manual,fwd,mid-size,SUV,silver,2800
0.746479,hyundai,sonata,good,6,gas,0.016875,clean,automatic,fwd,mid-size,sedan,black,2800
0.746479,lincoln,ls,excellent,8,gas,0.0121,clean,automatic,rwd,full-size,sedan,blue,2800
0.746479,mitsubishi,eclipse,good,4,gas,0.016,clean,automatic,fwd,compact,coupe,grey,2800
0.746479,toyota,corolla,good,4,gas,0.018617,clean,automatic,fwd,mid-size,sedan,white,2800
0.746479,toyota,camry,'like new',4,gas,0.027003,clean,automatic,fwd,mid-size,sedan,blue,2800
0.746479,toyota,camry,'like new',4,gas,0.027003,clean,automatic,fwd,mid-size,sedan,blue,2800
0.746479,ram,2500,fair,8,gas,0.014,clean,automatic,4wd,full-size,truck,white,2800
0.746479,hyundai,xg350 l',excellent,6,gas,0.013,clean,automatic,rwd,mid-size,sedan,blue,2800
0.746479,hyundai,xg 350 l',good,6,gas,0.013,clean,automatic,fwd,mid-size,sedan,grey,2800
0.746479,chrysler,town & country',good,4,gas,0.0225,clean,automatic,fwd,mid-size,mini-van,grey,2800
0.746479,hyundai,santa fe',excellent,6,gas,0.017456,clean,manual,4wd,mid-size,SUV,red,2800
0.746479,volkswagen,gti vr6',fair,6,gas,0.01279,clean,manual,fwd,compact,hatchback,black,2800
0.746479,chevrolet,trailblazer,good,6,gas,0.018,clean,automatic,rwd,full-size,SUV,custom,2850
0.746479,chevrolet,silverado,salvage,8,gas,0.025,salvage,automatic,4wd,full-size,truck,black,2850
0.746479,toyota,camry,excellent,6,gas,0.0168,clean,automatic,fwd,mid-size,sedan,grey,2850
0.746479,chevrolet,monte carlo',excellent,6,gas,0.018736,clean,automatic,rwd,full-size,coupe,white,2850
0.746479,chevrolet,monte carlo',excellent,6,gas,0.018736,clean,automatic,rwd,full-size,coupe,white,2850
0.746479,honda,pilot,'like new',6,gas,0.024006,clean,automatic,4wd,full-size,SUV,black,2900
0.746479,subaru,outback,good,4,gas,0.0164,clean,automatic,4wd,mid-size,wagon,red,2900
0.746479,volkswagen,jetta gls',excellent,4,gas,0.012382,clean,automatic,fwd,mid-size,sedan,red,2900
0.746479,volkswagen,jetta gls',excellent,4,gas,0.012382,clean,automatic,fwd,mid-size,sedan,red,2900
0.746479,volkswagen,jetta gls',excellent,4,gas,0.012382,clean,automatic,fwd,mid-size,sedan,red,2900
0.746479,volkswagen,jetta gls',excellent,4,gas,0.012382,clean,automatic,fwd,mid-size,sedan,red,2900
0.746479,dodge,intrepid se',good,6,gas,0.00675,missing,automatic,fwd,mid-size,sedan,brown,2900
0.746479,dodge,intrepid se',good,6,gas,0.00675,missing,automatic,fwd,mid-size,sedan,brown,2900
0.746479,ford,crown victoria police inter',good,8,gas,0.027,clean,automatic,rwd,full-size,sedan,white,2900
0.746479,bmw,5 series 530i',excellent,6,gas,0.024924,clean,automatic,rwd,mid-size,sedan,black,2900
0.746479,volkswagen,jetta,fair,4,gas,0.012611,clean,automatic,fwd,compact,sedan,grey,2950
0.746479,ford,explorer xlt 4x4',excellent,6,gas,0.0207,clean,automatic,4wd,full-size,SUV,white,2950
0.746479,hyundai,accent se',excellent,4,gas,0.0106,clean,automatic,fwd,compact,hatchback,silver,2975
0.746479,chevrolet,s10 pickup',good,6,gas,0.016,clean,automatic,rwd,compact,pickup,blue,2990
0.746479,saturn,ion,excellent,4,gas,0.0146,clean,automatic,fwd,sub-compact,sedan,blue,2995
0.746479,saturn,ion,excellent,4,gas,0.0146,clean,automatic,fwd,sub-compact,sedan,blue,2995
0.746479,buick,century,good,6,gas,0.01321,clean,automatic,fwd,full-size,sedan,white,2995
0.746479,buick,century,good,6,gas,0.016374,clean,automatic,fwd,full-size,sedan,silver,2995
0.746479,toyota,matrix xr',excellent,4,gas,0.021478,clean,automatic,fwd,mid-size,SUV,blue,2995
0.746479,mitsubishi,lancer oz rally',good,4,gas,0.023089,clean,manual,fwd,compact,sedan,white,2995
0.746479,chrysler,sebring,excellent,4,gas,0.017588,clean,automatic,fwd,compact,coupe,silver,2998
0.746479,ford,focus,good,4,gas,0.0118,clean,automatic,fwd,compact,hatchback,brown,2999
0.746479,honda,accord,good,4,gas,0.02,clean,automatic,fwd,full-size,sedan,blue,2999
0.746479,pontiac,vibe,good,4,gas,0.0166,clean,automatic,fwd,compact,hatchback,red,3000
0.746479,jeep,liberty,fair,4,gas,0.019613,clean,automatic,4wd,mid-size,SUV,white,3000
0.746479,buick,lesabre,good,6,gas,0.0153,clean,automatic,fwd,full-size,sedan,red,3000
0.746479,mitsubishi,lancer,good,4,gas,0.0147,clean,manual,fwd,compact,sedan,grey,3000
0.746479,subaru,forester,good,6,gas,0.015,clean,automatic,4wd,mid-size,SUV,black,3000
0.746479,nissan,altima,good,6,gas,0.017,clean,automatic,fwd,compact,sedan,grey,3000
0.746479,honda,accord,good,4,gas,0.0219,clean,automatic,fwd,mid-size,sedan,blue,3000
0.746479,audi,a4,'like new',6,gas,0.017,clean,automatic,4wd,full-size,sedan,white,3000
0.746479,hyundai,sonata v6',good,6,gas,0.0155,clean,automatic,fwd,full-size,sedan,silver,3000
0.746479,nissan,sentra gxe','like new',4,gas,0.0097,clean,automatic,fwd,full-size,sedan,brown,3000
0.746479,dodge,grand caravan',good,6,gas,0.016319,clean,automatic,fwd,full-size,mini-van,grey,3000
0.746479,subaru,forester 2.5x',good,4,gas,0.030256,clean,automatic,4wd,compact,hatchback,silver,3000
0.746479,chevrolet,avalanche z71',fair,8,gas,0.0235,clean,automatic,4wd,full-size,SUV,black,3000
0.746479,kia,sorento,good,6,gas,2.1e-05,clean,automatic,4wd,full-size,SUV,white,3100
0.746479,mitsubishi,outlander ls',good,4,gas,0.0185,clean,automatic,fwd,compact,SUV,red,3175
0.746479,ford,explorer,good,6,gas,0.014112,clean,automatic,fwd,mid-size,SUV,blue,3180
0.746479,honda,accord ex',good,6,gas,0.0181,clean,automatic,fwd,mid-size,sedan,blue,3195
0.746479,toyota,sienna,excellent,6,gas,0.014,clean,automatic,fwd,compact,mini-van,blue,3200
0.746479,honda,pilot,good,6,gas,0.024,clean,automatic,4wd,full-size,SUV,blue,3200
0.746479,pontiac,montana,fair,6,gas,0.0154,clean,automatic,fwd,full-size,mini-van,white,3200
0.746479,toyota,camry,excellent,4,gas,0.0229,clean,automatic,fwd,compact,coupe,grey,3200
0.746479,toyota,camry,good,4,gas,0.012868,clean,automatic,fwd,mid-size,sedan,grey,3200
0.746479,chevrolet,silverado 1500',good,8,gas,0.0131,clean,automatic,rwd,full-size,pickup,white,3200
0.746479,toyota,sienna xle',good,6,gas,0.016046,clean,automatic,fwd,mid-size,SUV,white,3200
0.746479,mitsubishi,montero sport',good,6,gas,0.0212,clean,automatic,rwd,mid-size,SUV,silver,3200
0.746479,toyota,camry le',good,4,gas,0.0185,clean,automatic,fwd,full-size,sedan,black,3200
0.746479,ford,escape,excellent,6,gas,0.0155,clean,automatic,4wd,mid-size,SUV,silver,3250
0.746479,lincoln,town car',good,8,gas,0.0168,clean,automatic,rwd,full-size,sedan,white,3250
0.746479,subaru,legacy,excellent,4,gas,0.009232,clean,automatic,4wd,compact,sedan,red,3300
0.746479,honda,accord,good,4,gas,0.021,clean,automatic,fwd,mid-size,sedan,blue,3300
0.746479,ram,1500,good,8,gas,0.0251,clean,automatic,rwd,full-size,pickup,red,3300
0.746479,hyundai,sonata lx',excellent,6,gas,0.018999,clean,automatic,fwd,mid-size,sedan,red,3300
0.746479,cadillac,seville sls',good,8,gas,0.013142,clean,automatic,fwd,mid-size,sedan,grey,3300
0.746479,chevrolet,impala,good,6,gas,0.009015,clean,automatic,fwd,mid-size,sedan,blue,3375
0.746479,lexus,gs 430',excellent,8,gas,0.0217,clean,automatic,rwd,full-size,sedan,silver,3450
0.746479,chevrolet,tahoe,good,8,gas,0.0258,clean,automatic,rwd,full-size,SUV,white,3495
0.746479,chevrolet,tahoe,good,8,gas,0.0183,clean,automatic,4wd,full-size,SUV,black,3495
0.746479,ford,f-150,good,6,gas,0.01312,clean,automatic,rwd,full-size,truck,black,3495
0.746479,ford,f-150,good,6,gas,0.008713,clean,automatic,rwd,full-size,truck,blue,3495
0.746479,chrysler,town n country touring',excellent,6,gas,0.019,clean,automatic,fwd,mid-size,mini-van,red,3495
0.746479,mazda,tribute,good,6,gas,0.016212,clean,automatic,4wd,mid-size,SUV,purple,3500
0.746479,chevrolet,tracker,excellent,4,gas,0.0243,clean,automatic,fwd,mid-size,SUV,silver,3500
0.746479,chevrolet,tracker,excellent,4,gas,0.0243,clean,automatic,fwd,mid-size,SUV,silver,3500
0.746479,chevrolet,suburban,fair,8,gas,0.017,clean,automatic,rwd,full-size,SUV,custom,3500
0.746479,kia,sedona,good,6,gas,0.0078,clean,automatic,fwd,full-size,van,green,3500
0.746479,lincoln,navigator,good,8,gas,0.0102,clean,automatic,fwd,full-size,SUV,black,3500
0.746479,buick,lesabre,fair,6,gas,0.008,clean,automatic,fwd,full-size,coupe,brown,3500
0.746479,cadillac,deville,good,8,gas,0.0268,clean,automatic,fwd,full-size,sedan,white,3500
0.746479,cadillac,cts,fair,6,gas,0.0098,salvage,automatic,rwd,mid-size,sedan,silver,3500
0.746479,toyota,camry,excellent,4,gas,0.012625,clean,automatic,fwd,mid-size,sedan,brown,3500
0.746479,chevrolet,avalanche,fair,8,gas,0.024391,clean,automatic,4wd,full-size,truck,black,3500
0.746479,chevrolet,2500,fair,8,gas,0.0225,clean,automatic,rwd,full-size,truck,white,3500
0.746479,chevrolet,trailblazer ls',good,6,gas,0.0221,clean,automatic,4wd,full-size,SUV,brown,3500
0.746479,chevrolet,tahoe lt',fair,8,gas,0.0248,clean,automatic,4wd,full-size,SUV,white,3500
0.746479,pontiac,grand am gt',good,6,gas,0.0194,clean,automatic,fwd,compact,coupe,red,3500
0.746479,dodge,durango slt',good,8,gas,0.018,clean,automatic,4wd,mid-size,SUV,white,3500
0.746479,mini,cooper s',good,4,gas,0.0118,clean,manual,fwd,compact,sedan,blue,3500
0.746479,mercedes-benz,benz e320',excellent,6,gas,0.0174,salvage,automatic,fwd,mid-size,coupe,silver,3500
0.746479,honda,accord ex',excellent,6,gas,0.020732,clean,automatic,fwd,mid-size,sedan,silver,3500
0.746479,ford,expedition,good,8,gas,0.023,clean,automatic,rwd,full-size,SUV,red,3550
0.746479,lexus,es300,'like new',6,gas,0.016405,clean,automatic,fwd,mid-size,sedan,silver,3600
0.746479,honda,cr-v,excellent,4,gas,0.029084,clean,automatic,4wd,full-size,SUV,custom,3600
0.746479,ram,van 2500',good,8,gas,0.0044,clean,automatic,rwd,full-size,van,red,3600
0.746479,honda,cr-v lx',good,4,gas,0.0204,clean,automatic,4wd,full-size,SUV,silver,3650
0.746479,ford,focus zx3',excellent,4,gas,0.015,clean,automatic,fwd,compact,hatchback,black,3695
0.746479,nissan,maxima,good,6,gas,0.015123,clean,automatic,fwd,mid-size,sedan,white,3700
0.746479,audi,allroad 2.7t',good,6,gas,0.0234,clean,automatic,4wd,full-size,wagon,green,3750
0.746479,ford,ranger,good,6,gas,0.021021,clean,automatic,4wd,compact,pickup,red,3800
0.746479,subaru,forester,good,4,gas,0.017904,clean,manual,4wd,compact,SUV,silver,3800
0.746479,ford,explorer,good,6,gas,0.01911,clean,automatic,4wd,full-size,SUV,red,3800
0.746479,lincoln,town car',excellent,6,gas,0.006286,clean,automatic,rwd,full-size,sedan,brown,3800
0.746479,ford,taurus ses','like new',6,gas,0.006,clean,automatic,fwd,mid-size,sedan,silver,3800
0.746479,jeep,liberty 4wd 4dr sport',good,6,gas,0.0146,clean,automatic,4wd,mid-size,SUV,grey,3800
0.746479,ford,explorer limited',excellent,6,gas,0.012,clean,automatic,rwd,full-size,SUV,white,3800
0.746479,ford,escape limited',good,6,gas,0.011,clean,automatic,fwd,mid-size,SUV,silver,3800
0.746479,honda,accord 6cyl vtec','like new',6,gas,0.016943,clean,automatic,fwd,mid-size,sedan,silver,3800
0.746479,honda,accord 3.0 6cyl vtec','like new',6,gas,0.0169,clean,automatic,fwd,mid-size,sedan,silver,3800
0.746479,honda,pilot,good,6,gas,0.02,clean,automatic,4wd,mid-size,SUV,silver,3850
0.746479,mercury,sable,excellent,6,gas,0.008575,clean,automatic,fwd,mid-size,sedan,white,3895
0.746479,chevrolet,venture,good,8,gas,0.01315,clean,automatic,fwd,full-size,van,custom,3900
0.746479,ford,f-150,excellent,8,gas,0.0142,clean,automatic,4wd,full-size,truck,red,3900
0.746479,cadillac,deville,excellent,8,gas,0.0113,clean,automatic,fwd,full-size,sedan,silver,3900
0.746479,honda,crv,excellent,4,gas,0.0225,clean,automatic,4wd,mid-size,SUV,white,3900
0.746479,pontiac,vibe gt',excellent,4,gas,0.021494,clean,manual,fwd,mid-size,hatchback,silver,3900
0.746479,chrysler,town and country',good,6,gas,0.0152,clean,automatic,4wd,full-size,mini-van,custom,3900
0.746479,ford,taurus ses',excellent,6,gas,0.018083,clean,automatic,fwd,mid-size,sedan,green,3900
0.746479,ford,expedition xlt 4x4',good,8,gas,0.0154,clean,automatic,4wd,full-size,SUV,green,3900
0.746479,honda,cr-v ex',good,4,gas,0.0225,clean,automatic,4wd,mid-size,SUV,white,3900
0.746479,toyota,corolla s',excellent,4,gas,0.0205,clean,automatic,fwd,full-size,sedan,silver,3900
0.746479,chevrolet,astro passenger',excellent,6,gas,0.012,clean,automatic,rwd,full-size,van,white,3900
0.746479,volkswagen,beetle,good,4,gas,0.0129,clean,manual,fwd,compact,sedan,red,3950
0.746479,saturn,ion 2',excellent,4,gas,0.0072,clean,manual,fwd,mid-size,coupe,black,3950
0.746479,gmc,yukon,good,8,gas,0.02569,clean,automatic,4wd,full-size,SUV,brown,3995
0.746479,pontiac,vibe,'like new',4,gas,0.019,clean,automatic,fwd,mid-size,wagon,blue,3995
0.746479,pontiac,vibe,'like new',4,gas,0.019,clean,automatic,fwd,mid-size,wagon,blue,3995
0.746479,pontiac,vibe,'like new',4,gas,0.019,clean,automatic,fwd,mid-size,wagon,blue,3995
0.746479,pontiac,vibe,'like new',4,gas,0.019,clean,automatic,fwd,mid-size,wagon,blue,3995
0.746479,pontiac,vibe,'like new',4,gas,0.019,clean,automatic,fwd,mid-size,wagon,blue,3995
0.746479,toyota,rav4,good,4,gas,0.020592,clean,automatic,4wd,compact,SUV,silver,3995
0.746479,acura,mdx,good,6,gas,0.0161,clean,automatic,4wd,full-size,SUV,white,3995
0.746479,buick,lesabre custom',excellent,6,gas,0.010634,clean,automatic,fwd,full-size,sedan,red,3995
0.746479,pontiac,gr prix gt',fair,6,gas,0.017154,clean,automatic,fwd,mid-size,sedan,red,3995
0.746479,pontiac,gr prix gt',fair,6,gas,0.017154,clean,automatic,fwd,mid-size,sedan,red,3995
0.746479,ford,f-150 super cab',good,6,gas,0.013326,clean,automatic,rwd,full-size,pickup,black,3995
0.746479,toyota,camry le',good,6,gas,0.012445,clean,automatic,fwd,mid-size,sedan,silver,3995
0.746479,ford,taurus,good,6,gas,0.01663,clean,automatic,fwd,full-size,sedan,silver,3999
0.746479,honda,civic lx','like new',4,gas,0.0192,clean,automatic,fwd,mid-size,coupe,white,3999
0.746479,volvo,xc70,fair,6,gas,0.019,clean,automatic,4wd,mid-size,wagon,white,4000
0.746479,chevrolet,trailblazer,excellent,6,gas,0.015,clean,automatic,rwd,full-size,SUV,blue,4000
0.746479,chevrolet,s10,excellent,8,gas,0.016954,clean,automatic,fwd,full-size,truck,white,4000
0.746479,jaguar,s-type,good,6,gas,0.0165,clean,automatic,rwd,mid-size,sedan,black,4000
0.746479,toyota,prius,salvage,4,gas,0.019099,salvage,automatic,fwd,sub-compact,sedan,blue,4000
0.746479,honda,element,good,4,gas,0.0325,clean,automatic,4wd,mid-size,SUV,green,4000
0.746479,rover,discovery,good,8,gas,0.0206,clean,automatic,4wd,full-size,SUV,black,4000
0.746479,buick,century,good,6,gas,0.0096,clean,automatic,fwd,mid-size,sedan,silver,4000
0.746479,bmw,325ci,good,6,gas,0.0179,clean,automatic,rwd,compact,convertible,blue,4000
0.746479,ford,f150 xlt',excellent,8,gas,0.0201,clean,automatic,4wd,full-size,pickup,black,4000
0.746479,chevrolet,3-4 ton',fair,8,gas,0.023,clean,automatic,4wd,full-size,truck,yellow,4000
0.746479,toyota,corolla,good,4,gas,0.013618,clean,automatic,fwd,compact,sedan,silver,4100
0.746479,honda,civic lx',good,4,gas,0.0155,clean,automatic,fwd,mid-size,sedan,silver,4150
0.746479,ford,f-150,good,8,gas,0.0253,clean,automatic,rwd,full-size,truck,red,4200
0.746479,ford,explorer,good,6,gas,0.017146,clean,automatic,4wd,full-size,SUV,brown,4200
0.746479,subaru,baja,good,4,gas,0.0167,clean,manual,4wd,mid-size,SUV,silver,4200
0.746479,bmw,325xi,excellent,4,gas,0.01215,clean,automatic,4wd,mid-size,sedan,black,4200
0.746479,honda,cr-v - ex',good,4,gas,0.0199,clean,automatic,4wd,full-size,SUV,red,4200
0.746479,toyota,camry xle',good,4,gas,0.010326,clean,automatic,fwd,mid-size,sedan,silver,4200
0.746479,chrysler,sebring lxi',good,6,gas,0.0072,clean,automatic,fwd,mid-size,convertible,yellow,4250
0.746479,toyota,avalon xls',good,6,gas,0.014501,clean,automatic,fwd,full-size,sedan,silver,4250
0.746479,nissan,murano,good,6,gas,0.016508,clean,automatic,fwd,mid-size,SUV,custom,4295
0.746479,nissan,murano,good,6,gas,0.016508,clean,automatic,fwd,mid-size,SUV,custom,4295
0.746479,pontiac,sunfire se','like new',4,gas,0.0059,clean,automatic,fwd,compact,coupe,blue,4295
0.746479,lincoln,aviator luxury awd',excellent,8,gas,0.013485,clean,automatic,fwd,full-size,SUV,brown,4299
0.746479,mazda,6,fair,4,gas,0.015822,clean,automatic,fwd,mid-size,sedan,red,4300
0.746479,honda,accord 2-door coupe',good,4,gas,0.0159,clean,automatic,fwd,mid-size,coupe,blue,4300
0.746479,chevrolet,s10 pickup',good,4,gas,0.023724,clean,manual,rwd,mid-size,pickup,brown,4379
0.746479,chevrolet,impala,good,6,gas,0.015117,clean,automatic,fwd,mid-size,sedan,black,4395
0.746479,chevrolet,silverado 1500',good,6,gas,0.017173,clean,automatic,4wd,full-size,truck,grey,4395
0.746479,buick,lesabre,good,6,gas,0.00826,clean,automatic,fwd,full-size,sedan,grey,4400
0.746479,subaru,legacy,good,4,gas,0.01517,clean,automatic,4wd,compact,sedan,green,4400
0.746479,chevrolet,trailblazer,excellent,6,gas,0.0177,clean,automatic,rwd,mid-size,SUV,brown,4500
0.746479,chevrolet,tahoe,good,8,gas,0.0186,clean,automatic,4wd,full-size,SUV,green,4500
0.746479,jaguar,s-type,excellent,8,gas,0.00975,rebuilt,automatic,rwd,full-size,sedan,green,4500
0.746479,subaru,forester,excellent,4,gas,0.0239,clean,automatic,4wd,mid-size,SUV,silver,4500
0.746479,ford,f-150,excellent,8,gas,0.027826,clean,automatic,4wd,full-size,pickup,blue,4500
0.746479,chevrolet,cobalt,excellent,6,gas,0.011406,clean,automatic,fwd,compact,coupe,silver,4500
0.746479,bmw,z4 3.0i',good,6,gas,0.0058,salvage,automatic,rwd,compact,convertible,grey,4500
0.746479,nissan,xterra 4wd',good,6,gas,0.014365,clean,automatic,4wd,mid-size,SUV,brown,4500
0.746479,pontiac,vibe gt',good,4,gas,0.01325,clean,manual,fwd,compact,hatchback,red,4500
0.746479,chevrolet,tahoe 4x4',good,8,gas,0.019084,clean,automatic,rwd,full-size,SUV,green,4500
0.746479,chevrolet,suburban lt',good,8,gas,0.0338,clean,automatic,4wd,full-size,SUV,black,4500
0.746479,toyota,matrix xr awd',excellent,4,gas,0.0192,clean,automatic,4wd,sub-compact,SUV,red,4500
0.746479,toyota,highlander limited',good,6,gas,0.023,clean,automatic,rwd,full-size,SUV,silver,4500
0.746479,ford,focus svt',excellent,4,gas,0.017135,clean,manual,fwd,compact,hatchback,red,4500
0.746479,lexus,es 300',excellent,6,gas,0.017674,clean,automatic,fwd,full-size,sedan,black,4500
0.746479,lexus,es 300',good,6,gas,0.011986,clean,automatic,fwd,full-size,sedan,silver,4500
0.746479,mini,cooper s',excellent,4,gas,0.0139,clean,manual,fwd,compact,hatchback,blue,4500
0.746479,honda,accord lx',good,4,gas,0.0147,clean,automatic,fwd,mid-size,sedan,black,4500
0.746479,honda,accord lx',good,4,gas,0.0147,clean,automatic,fwd,mid-size,sedan,black,4500
0.746479,audi,a4 quattro',fair,4,gas,0.00984,clean,automatic,4wd,compact,sedan,red,4500
0.746479,volkswagen,beetle,good,4,gas,0.0144,clean,automatic,fwd,compact,sedan,orange,4600
0.746479,ford,explorer,excellent,6,gas,0.0183,clean,automatic,fwd,full-size,SUV,red,4700
0.746479,chevrolet,tracker zr2',good,6,gas,0.0123,rebuilt,automatic,4wd,mid-size,SUV,red,4700
0.746479,toyota,camry solara convertible',good,6,gas,0.0152,clean,automatic,fwd,mid-size,convertible,silver,4700
0.746479,gmc,envoy,excellent,6,gas,0.015105,clean,automatic,rwd,full-size,SUV,black,4750
0.746479,buick,lesabre custom',good,6,gas,0.015314,clean,automatic,fwd,full-size,sedan,silver,4750
0.746479,mercedes-benz,c230 kompressor',excellent,4,gas,0.014821,clean,automatic,rwd,compact,convertible,black,4776
0.746479,volkswagen,new beetle coupe',excellent,4,gas,0.007568,clean,manual,fwd,sub-compact,coupe,green,4850
0.746479,gmc,envoy 4x4',good,6,gas,0.0149,rebuilt,automatic,4wd,full-size,SUV,green,4850
0.746479,gmc,yukon xl slt',good,8,gas,0.017165,clean,automatic,4wd,full-size,SUV,black,4880
0.746479,ford,f-150,good,8,gas,0.011092,clean,automatic,4wd,full-size,pickup,black,4885
0.746479,lexus,es300,good,6,gas,0.012429,clean,automatic,fwd,mid-size,sedan,silver,4895
0.746479,nissan,xterra,good,6,gas,0.0119,clean,automatic,4wd,full-size,SUV,white,4900
0.746479,chevrolet,silverado,good,8,gas,0.014195,clean,automatic,4wd,full-size,truck,green,4900
0.746479,bmw,530i,excellent,6,gas,0.0156,clean,automatic,rwd,full-size,sedan,white,4900
0.746479,mercedes-benz,500,good,8,gas,0.01152,rebuilt,automatic,rwd,full-size,sedan,grey,4900
0.746479,buick,rendezvous cxl',excellent,6,gas,0.012936,clean,automatic,fwd,mid-size,SUV,brown,4900
0.746479,mercury,grand marquis gs',excellent,8,gas,0.009171,clean,automatic,rwd,full-size,sedan,brown,4900
0.746479,ford,f150 xlt triton v8',good,8,gas,0.015,clean,automatic,rwd,full-size,truck,white,4900
0.746479,ford,mustang,good,6,gas,0.01049,clean,automatic,fwd,compact,convertible,white,4950
0.746479,gmc,envoy,good,5,gas,0.014,clean,automatic,rwd,mid-size,SUV,white,4950
0.746479,acura,mdx,good,6,gas,0.017671,clean,automatic,4wd,mid-size,SUV,custom,4987
0.746479,nissan,xterra,good,6,gas,0.015206,clean,automatic,fwd,mid-size,SUV,blue,4995
0.746479,ford,expedition limited 4x4','like new',8,gas,0.0191,clean,automatic,4wd,full-size,SUV,white,4995
0.746479,ford,expedition limited 4x4','like new',8,gas,0.0191,clean,automatic,4wd,full-size,SUV,white,4995
0.746479,dodge,dakota crew cab',good,8,gas,0.016795,clean,automatic,rwd,mid-size,pickup,red,4995
0.746479,bmw,x5,good,6,gas,0.014078,clean,automatic,4wd,mid-size,SUV,silver,4999
0.746479,toyota,4runner,excellent,6,gas,0.0147,clean,automatic,rwd,full-size,SUV,black,4999
0.746479,gmc,sierra 1500',good,8,gas,0.0197,clean,automatic,4wd,full-size,truck,grey,4999
0.746479,jaguar,s-type,excellent,6,gas,0.0208,clean,automatic,rwd,full-size,sedan,black,5000
0.746479,subaru,outback,excellent,4,gas,0.0166,clean,manual,4wd,mid-size,wagon,blue,5000
0.746479,toyota,corolla,good,4,gas,0.012,clean,automatic,fwd,compact,sedan,black,5000
0.746479,ram,2500,fair,8,gas,0.02005,clean,automatic,4wd,full-size,pickup,white,5000
0.746479,chevrolet,tahoe z71 4x4',excellent,8,gas,0.017,clean,automatic,4wd,full-size,SUV,red,5000
0.746479,chevrolet,silverado 1500',good,8,gas,0.025,clean,automatic,4wd,full-size,pickup,red,5000
0.746479,chevrolet,silverado 1500 4x4',good,8,gas,0.03,clean,automatic,4wd,full-size,truck,white,5000
0.746479,toyota,mr2 spyder',fair,4,gas,0.01135,clean,automatic,rwd,compact,convertible,silver,5000
0.746479,toyota,tacoma prerunner',good,6,gas,0.026,clean,automatic,rwd,mid-size,pickup,white,5100
0.746479,chevrolet,silverado 1500',good,8,gas,0.0164,clean,automatic,4wd,mid-size,pickup,silver,5200
0.746479,dodge,dakota slt quad cab',good,6,gas,0.017148,clean,automatic,rwd,mid-size,pickup,red,5250
0.746479,chevrolet,trailblazer ls 4x4',excellent,6,gas,0.0132,clean,automatic,4wd,full-size,SUV,silver,5299
0.746479,honda,odyssey,excellent,6,gas,0.014924,clean,automatic,fwd,full-size,van,blue,5395
0.746479,jeep,liberty,good,6,gas,0.0119,clean,automatic,4wd,full-size,SUV,red,5399
0.746479,toyota,highlander,good,6,gas,0.027147,clean,automatic,fwd,mid-size,SUV,blue,5450
0.746479,acura,tl,excellent,6,gas,0.012853,clean,automatic,fwd,mid-size,sedan,black,5495
0.746479,dodge,durango,good,8,gas,0.012623,clean,automatic,rwd,full-size,SUV,silver,5495
0.746479,buick,park avenue','like new',6,gas,0.009,clean,automatic,fwd,full-size,sedan,blue,5495
0.746479,buick,lesabre custom',excellent,6,gas,0.007571,clean,automatic,rwd,full-size,sedan,brown,5495
0.746479,lexus,rx,excellent,6,gas,0.015604,clean,automatic,4wd,full-size,SUV,white,5499
0.746479,mercedes-benz,benz c320','like new',6,gas,0.01075,clean,automatic,rwd,mid-size,sedan,silver,5499
0.746479,toyota,rav4,excellent,4,gas,0.014857,clean,automatic,fwd,full-size,SUV,white,5500
0.746479,lincoln,ls,good,8,gas,0.001623,clean,automatic,rwd,full-size,sedan,blue,5500
0.746479,ford,f-150,excellent,6,gas,0.01544,clean,automatic,fwd,full-size,truck,red,5500
0.746479,lexus,es300,excellent,6,gas,0.0177,clean,automatic,fwd,full-size,sedan,silver,5500
0.746479,honda,accord,good,6,gas,0.020357,clean,automatic,fwd,full-size,sedan,white,5500
